time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.Latitude,.Longitude,.Altitude,.Easting,.Northing,.Zone_nos,.Zone_let
2022/02/08/11:53:13.507048,207,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:14.491377,208,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:15.508052,209,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:16.508172,210,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:17.507348,211,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:18.523091,212,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:19.508446,213,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:20.489616,214,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:21.507880,215,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:22.516391,216,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:23.530580,217,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:24.489658,218,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:25.489879,219,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:26.508583,220,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:27.508326,221,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:28.521507,222,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:29.491080,223,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:30.497751,224,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:31.508401,225,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:32.490473,226,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:33.504295,227,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:34.497502,228,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:35.495678,229,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:36.495502,230,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:37.493691,231,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:38.509045,232,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:39.492020,233,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:40.493963,234,0,0,,42.34067833333334,-71.098215,7.0,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:41.496810,235,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:42.497798,236,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:43.511797,237,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:44.490620,238,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:45.490286,239,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:46.493619,240,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:47.497982,241,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:48.512779,242,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:49.489896,243,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:50.491042,244,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:51.491097,245,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:52.492384,246,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:53.506894,247,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:54.497607,248,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:55.491089,249,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:56.490228,250,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:57.506758,251,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:58.520839,252,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:53:59.508231,253,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:54:00.496596,254,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:54:01.507457,255,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:54:02.508218,256,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:54:03.522897,257,0,0,,42.34067833333334,-71.098215,7.1,327157.12553207553,4689734.602869902,19.0,T
2022/02/08/11:54:04.492681,258,0,0,,42.34067833333334,-71.09821666666667,7.1,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:05.490733,259,0,0,,42.34067833333334,-71.09821666666667,7.1,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:06.516353,260,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:07.509598,261,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:08.523477,262,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:09.509484,263,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:10.511955,264,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:11.501276,265,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:12.509004,266,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:13.523525,267,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:14.509604,268,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:15.491760,269,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:16.498255,270,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:17.509856,271,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:18.524148,272,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:19.492061,273,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:20.491066,274,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:21.490716,275,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:22.517310,276,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:23.531372,277,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:24.492295,278,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:25.490991,279,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:26.491903,280,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:27.491855,281,0,0,,42.34067833333334,-71.09821666666667,7.2,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:28.506227,282,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:29.491535,283,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:30.499128,284,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:31.492191,285,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:32.490917,286,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:33.504827,287,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:34.494916,288,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:35.499319,289,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:36.491821,290,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:37.491152,291,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:38.505727,292,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:39.492200,293,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:40.494668,294,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:41.492774,295,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:42.498898,296,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:43.512846,297,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:44.491025,298,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:45.491159,299,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:46.493162,300,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:47.498996,301,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:48.512775,302,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:49.508862,303,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:50.510152,304,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:51.509826,305,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:52.509935,306,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:53.524265,307,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:54.516829,308,0,0,,42.34067833333334,-71.09821666666667,7.3,327156.9882327009,4689734.606257978,19.0,T
2022/02/08/11:54:55.492343,309,0,0,,42.34067833333334,-71.09821833333334,7.3,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:54:56.509569,310,0,0,,42.34067833333334,-71.09821833333334,7.3,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:54:57.509370,311,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:54:58.523638,312,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:54:59.517023,313,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:00.515889,314,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:01.509360,315,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:02.510341,316,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:03.524775,317,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:04.498674,318,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:05.516479,319,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:06.494021,320,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:07.510088,321,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:08.524964,322,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:09.491221,323,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:10.499529,324,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:11.499094,325,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:12.510040,326,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:13.522477,327,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:14.492410,328,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:15.492472,329,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:16.494139,330,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:17.491233,331,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:18.505476,332,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:19.491924,333,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:20.491263,334,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:21.491829,335,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:22.495071,336,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:23.509392,337,0,0,,42.34067833333334,-71.09821833333334,7.4,327156.8509333305,4689734.609646057,19.0,T
2022/02/08/11:55:24.497610,338,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:25.491689,339,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:26.492965,340,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:27.493179,341,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:28.506560,342,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:29.492103,343,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:30.499012,344,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:31.492061,345,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:32.491015,346,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:33.501859,347,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:34.493371,348,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:35.492379,349,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:36.493193,350,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:37.491565,351,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:38.509743,352,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:39.510088,353,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:40.510719,354,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:41.498113,355,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:42.510744,356,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:43.525925,357,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:44.510530,358,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:45.492768,359,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:46.495574,360,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:47.518891,361,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:48.532695,362,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:49.509915,363,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:50.507087,364,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:51.488497,365,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:52.513045,366,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:53.523456,367,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:54.514436,368,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:55.511887,369,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:56.490807,370,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:57.490608,371,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:58.518697,372,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:55:59.517474,373,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:00.491854,374,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:01.491218,375,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:02.491871,376,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:03.510665,377,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:04.494373,378,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:05.492447,379,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:06.491159,380,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:07.492606,381,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:08.507258,382,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:09.491752,383,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:10.495116,384,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:11.492676,385,0,0,,42.34068,-71.09821833333334,7.4,327156.8555002479,4689734.794716888,19.0,T
2022/02/08/11:56:12.498084,386,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:13.512501,387,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:14.492356,388,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:15.492427,389,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:16.499754,390,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:17.493556,391,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:18.508219,392,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:19.492221,393,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:20.491490,394,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:21.491043,395,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:22.492932,396,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:23.507722,397,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:24.495630,398,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:25.501447,399,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:26.492296,400,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:27.491755,401,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:28.505955,402,0,0,,42.34068,-71.09822,7.4,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:29.515019,403,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:30.516006,404,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:31.508568,405,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:32.508399,406,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:33.523107,407,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:34.513038,408,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:35.492209,409,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:36.499032,410,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:37.510088,411,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:38.524734,412,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:39.510686,413,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:40.518982,414,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:41.498792,415,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:42.494357,416,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:43.510565,417,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:44.510251,418,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:45.510201,419,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:46.519188,420,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:47.494518,421,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:48.508737,422,0,0,,42.34068,-71.09822,7.5,327156.7182008769,4689734.79810497,19.0,T
2022/02/08/11:56:49.510803,423,0,0,,42.34067833333334,-71.09822,7.5,327156.7136339558,4689734.613034138,19.0,T
2022/02/08/11:56:50.492890,424,0,0,,42.34067833333334,-71.09822,7.5,327156.7136339558,4689734.613034138,19.0,T
